item,itemLabel,startDate,endDate
Q10971279,Nityanand Swami,2000-11-09,2001-10-29
Q4900607,Bhagat Singh Koshyari,2001-10-30,2002-03-01
Q3520007,N. D. Tiwari,2002-03-02,2007-03-07
Q3630187,B. C. Khanduri,2007-03-07,2009-06-26
Q3522405,Ramesh Pokhriyal,2009-06-27,2011-09-10
Q3630187,B. C. Khanduri,2011-09-11,2012-03-13
Q1338044,Vijay Bahuguna,2012-03-13,2014-01-31
Q5657914,Harish Rawat,2014-02-01,2016-03-27
Q5657914,Harish Rawat,2016-04-21,2016-04-22
Q5657914,Harish Rawat,2016-05-11,2017-03-18
Q24851788,Trivendra Singh Rawat,2017-03-18,2021-03-10
Q27947626,Tirath Singh Rawat,2021-03-10,2021-07-04
Q28370220,Pushkar Singh Dhami,2021-07-04,2022-03-23
Q28370220,Pushkar Singh Dhami,2022-03-23,
